id;type;acc.number;date;location;country;lat;lon;airporti.code;airport.name;injury.severity;aircraft.damage;aircraft.category;reg.number;make;model;amateur.built;engines.no;engine.type;far.description;schedule;flight.purpose;air.carrier;fatal;serious;minor;uninjured;weather.condition;broad.phase.of.flight;report.status;publication.date;remark;year;month;day;dow;coords
20181102x61039;accident;cen19fa022;11/02/2018;broomfield, co;united states;39.997500;-105.045833;eik;erie muni;fatal(2);substantial;airplane;n287bm;mustang;ii;yes;;reciprocating;part 91: general aviation;;personal;;2;;;;vmc;approach;preliminary;11/07/2018;;2018;11;02;5
20181102x60757;accident;cen19fa021;11/02/2018;bradley, sd;united states;45.108611;-97.694444;;n/a;fatal(1);destroyed;airplane;n81kd;cessna;210;no;1;reciprocating;part 91: general aviation;;personal;;1;;;;imc;unknown;preliminary;11/13/2018;;2018;11;02;5
20181102x60245;accident;cen19fa020;11/02/2018;mcdougal, ar;united states;36.436666;-90.452500;;;fatal(1);destroyed;helicopter;n5187s;hughes;369;no;;;part 133: rotorcraft ext. load;;external load;;1;;2;;;maneuvering;preliminary;11/13/2018;;2018;11;02;5
20181030x81557;accident;era19fa035;10/30/2018;beekmantown, ny;united states;44.744166;-73.439166;;n/a;fatal(2);destroyed;helicopter;n372ca;aerospatiale;as 355f2;no;2;turbo shaft;part 133: rotorcraft ext. load;;external load;;2;2;;;vmc;maneuvering;preliminary;11/09/2018;;2018;10;30;2
20181030x64550;accident;era19fa034;10/30/2018;sebring, fl;united states;27.480556;-81.480278;sef;sebring rgnl;fatal(2);destroyed;gyroplane;n198lt;autogyro;autogyro cavalon;yes;;reciprocating;part 91: general aviation;;personal;;2;1;;;vmc;;preliminary;11/09/2018;;2018;10;30;2
20181030x85917;accident;cen19fa018;10/29/2018;odanah, wi;united states;46.527223;-90.602500;;n/a;fatal(1);destroyed;helicopter;n910s;aerospatiale;as350;no;;turbo shaft;part 91: general aviation;;aerial observation;;1;;;;vmc;;preliminary;11/13/2018;;2018;10;29;1
20181025x55256;accident;era19la026;10/25/2018;atlantic ocean, ao;united states;32.318334;-78.066111;;n/a;fatal(5);destroyed;airplane;n555pm;piper;pa31t;no;2;turbo prop;part 91: general aviation;;personal;;5;;;;vmc;climb;preliminary;11/09/2018;;2018;10;25;4
20181023x52749;accident;era19fa023;10/23/2018;woodbine, nj;united states;39.220556;-74.795833;obi;woodbine municipal arpt;fatal(1);destroyed;airplane;n9667m;mooney;m20c;no;1;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;takeoff;preliminary;11/01/2018;;2018;10;23;2
20181019x34229;accident;era19fa020;10/19/2018;milton, fl;united states;30.708611;-86.771111;fd93;yellow river airstrip;fatal(1);substantial;airplane;n107kw;bowers;flybaby;yes;1;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;maneuvering;preliminary;10/24/2018;;2018;10;19;5
20181019x05527;accident;cen19fa009;10/17/2018;fulton, mo;united states;38.858889;-91.909444;;n/a;fatal(1);destroyed;helicopter;n923sh;robinson;r22;no;1;reciprocating;part 91: general aviation;;instructional;;1;;;;vmc;cruise;preliminary;10/25/2018;;2018;10;17;3
20181016x94909;accident;cen19fa008;10/16/2018;canoncito, nm;united states;35.071111;-107.035277;;n/a;fatal(2);substantial;airplane;n9326g;cessna;182;no;1;reciprocating;part 91: general aviation;;personal;;2;;;;vmc;descent;preliminary;10/30/2018;;2018;10;16;2
20181014x11140;accident;wpr19fa007;10/13/2018;payson, az;united states;34.261667;-111.310556;pan;payson;fatal(2);destroyed;airplane;n433cs;cessna;t240;no;;;part 91: general aviation;;personal;;2;;;;vmc;approach;preliminary;10/23/2018;;2018;10;13;6
20181013x75622;accident;era19la012;10/13/2018;westhampton beach, ny;united states;40.798611;-72.612500;;n/a;fatal(3);substantial;airplane;n593ms;piper;pa34;no;2;reciprocating;part 91: general aviation;;instructional;;3;;;;vmc;cruise;preliminary;10/23/2018;;2018;10;13;6
20181013x22152;accident;cen19fa005;10/13/2018;cartersville, ga;united states;34.078889;-84.861111;;;fatal(1);destroyed;airplane;n180qt;piper;pa28;no;1;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;cruise;preliminary;10/30/2018;;2018;10;13;6
20181012x12629;accident;era19fa010;10/12/2018;culpeper, va;united states;38.518611;-77.863333;cjr;culpeper rgnl;fatal(1);destroyed;airplane;n804rl;vans;vans rv-8;yes;1;reciprocating;part 91: general aviation;;air race/show;;1;;;;vmc;;preliminary;10/29/2018;;2018;10;12;5
20181013x10104;accident;cen19fa004;10/12/2018;poolville, tx;united states;32.969445;-97.878889;;n/a;fatal(2);destroyed;airplane;n221mc;piper;pa32rt;no;;reciprocating;part 91: general aviation;;personal;;2;;;;vmc;descent;preliminary;10/17/2018;;2018;10;12;5
20181012x14551;accident;cen19fa003;10/12/2018;placedo, tx;united states;28.705833;-96.804444;pvt;private;fatal(1);destroyed;airplane;n6135p;air tractor;at502;no;1;turbo prop;part 137: agricultural;;aerial application;;1;;;;vmc;unknown;preliminary;10/18/2018;;2018;10;12;5
20181009x51042;accident;wpr19la006;10/09/2018;cape girardeau, mo;united states;37.225278;-89.570834;cgi;cape girardeau rgnl;fatal(1);substantial;airplane;n451jp;vans;rv6;yes;1;reciprocating;part 91: general aviation;;personal;;1;1;;;vmc;landing;preliminary;10/29/2018;;2018;10;09;2
20181007x50731;accident;era19fa003;10/06/2018;fancy gap, va;united states;36.638055;-80.707222;;n/a;fatal(1);substantial;airplane;n38811;piper;j3c;no;1;reciprocating;part 91: general aviation;;personal;;1;;;;imc;cruise;preliminary;10/17/2018;;2018;10;06;6
20181001x53426;accident;wpr19fa001;10/01/2018;la verne, ca;united states;34.092222;-117.791944;poc;brackett field;fatal(1);substantial;airplane;n7997m;beech;v35;no;;;part 91: general aviation;;personal;;1;;;;vmc;approach;preliminary;10/11/2018;;2018;10;01;1
20180930x31500;accident;wpr18fa279;09/30/2018;la verne, ca;united states;34.093333;-117.791666;kpoc;brackett field airport;fatal(1);substantial;airplane;n46321;cessna;177rg;no;1;reciprocating;part 91: general aviation;;personal;;1;1;;;vmc;takeoff;preliminary;10/11/2018;;2018;09;30;7
20180930x33629;accident;wpr18fa276;09/30/2018;silver city, id;united states;43.075278;-116.771111;;n/a;fatal(3);destroyed;airplane;n732mv;cessna;t210;no;;reciprocating;part 91: general aviation;;personal;;3;;;;vmc;maneuvering;preliminary;10/11/2018;;2018;09;30;7
20180929x15228;accident;cen18fa391;09/28/2018;gustavus, ak;united states;58.595277;-137.594444;;n/a;fatal(3);destroyed;helicopter;n907pl;airbus helicopters inc;as350;no;1;turbo shaft;part 91: general aviation;;personal;;3;1;;;;cruise;preliminary;10/10/2018;;2018;09;28;5
20180927x41915;accident;era18fa264;09/27/2018;greenville, sc;united states;34.839444;-82.348611;gmu;greenville downtown;fatal(2);substantial;airplane;n114td;dassault;falcon 50;no;3;turbo fan;part 91: general aviation;;personal;;2;2;;;vmc;landing;preliminary;10/04/2018;;2018;09;27;4
20180926x65509;accident;cen18fa389;09/26/2018;austin, ar;united states;35.040000;-92.019445;;n/a;fatal(1);substantial;airplane;n534mm;vans;rv 4;yes;;;part 91: general aviation;;personal;;1;;;;;maneuvering;preliminary;10/18/2018;;2018;09;26;3
20180925x10105;accident;cen18fa387;09/25/2018;oscoda, mi;united states;;;kosc;oscoda-wurtsmith airport;fatal(1);destroyed;airplane;n241ck;beech;200;no;2;turbo prop;part 91: general aviation;;positioning;;1;;;;;;preliminary;10/01/2018;;2018;09;25;2
20180925x01452;accident;cen18fa386;09/24/2018;rainy pass, ak;united states;62.072778;-153.184722;;n/a;fatal(1);destroyed;airplane;n1738r;cessna;u206;no;1;reciprocating;part 135: air taxi & commuter;nsch;;regal air;1;;;;;cruise;preliminary;10/10/2018;;2018;09;24;1
20180924x42217;accident;anc18fa071;09/22/2018;healy, ak;united states;63.900278;-147.733334;;n/a;fatal(2);substantial;airplane;n7511h;piper;pa 12;no;1;reciprocating;part 91: general aviation;;personal;;2;;;;;unknown;preliminary;10/04/2018;;2018;09;22;6
20180921x14852;accident;cen18fa384;09/20/2018;festus, mo;united states;38.190000;-90.384444;fes;festus memorial;fatal(2);substantial;airplane;n7152s;cessna;150;no;1;reciprocating;part 91: general aviation;;personal;;2;;;;vmc;go-around;preliminary;09/27/2018;;2018;09;20;4
20180918x21405;accident;wpr18fa266;09/17/2018;cottonwood, az;united states;34.723056;-112.028889;p52;cottonwood;fatal(1);substantial;airplane;n2031d;beech;33;no;;;part 91: general aviation;;personal;;1;;;;vmc;landing;preliminary;10/11/2018;;2018;09;17;1
20180915x23852;accident;era18fa251;09/15/2018;woburn, ma;united states;42.454167;-71.182778;bed;hanscomb field;fatal(2);destroyed;airplane;n2536t;columbia aircraft mfg;lc41;no;;reciprocating;part 91: general aviation;;personal;;2;;;;imc;approach;preliminary;09/24/2018;;2018;09;15;6
20180914x82828;accident;wpr18fa261;09/14/2018;rochester, wa;united states;46.713333;-122.946389;;;fatal(2);substantial;airplane;n382t;gruber;beelzabub;yes;;;part 91: general aviation;;personal;;2;;;;;maneuvering;preliminary;10/01/2018;;2018;09;14;5
20180912x65838;accident;wpr18fa260;09/12/2018;billings, mt;united states;45.000000;-108.000000;;;fatal(1);substantial;helicopter;n166lc;robert l cooons;rw 1;yes;1;turbo shaft;part 91: general aviation;;personal;;1;;;;vmc;maneuvering;preliminary;09/20/2018;;2018;09;12;3
20180912x42701;accident;era18la249;09/12/2018;marion, sc;united states;34.000000;-79.000000;;n/a;fatal(1);destroyed;airplane;n75sx;edward r. sugg;sonex;yes;1;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;maneuvering;preliminary;09/24/2018;;2018;09;12;3
20180909x20438;accident;era18fa244;09/09/2018;lake worth, fl;united states;26.608889;-80.083334;lna;palm beach county park;fatal(2);destroyed;airplane;n2707j;cessna;335;no;2;reciprocating;part 91: general aviation;;personal;;2;;;;vmc;approach;preliminary;09/14/2018;;2018;09;09;7
20180906x20033;accident;wpr18fa253;09/05/2018;jean, nv;united states;35.790833;-115.319445;0l7;jean;fatal(1);destroyed;airplane;n6064c;commander;114;no;1;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;approach;preliminary;09/19/2018;;2018;09;05;3
20180906x35852;accident;cen18fa371;09/05/2018;port huron, mi;united states;42.903611;-82.550278;kphn;st. clair county int'l airport;fatal(1);substantial;airplane;c-glkx;cessna;340a;no;2;reciprocating;part 91: general aviation;;business;;1;;;;vmc;go-around;preliminary;09/13/2018;;2018;09;05;3
20180904x52324;accident;wpr18fa251;09/04/2018;palo alto, ca;united states;37.458333;-122.108889;pao;palo alto;fatal(1);substantial;airplane;n701jm;mooney;m20j;no;1;reciprocating;part 91: general aviation;;personal;;1;1;1;;vmc;;preliminary;09/20/2018;;2018;09;04;2
20180903x35137;accident;wpr18fa249;09/03/2018;pacoima, ca;united states;34.257222;-118.408889;whp;whiteman airport;fatal(1);substantial;airplane;n10789;cessna;150l;no;1;reciprocating;part 91: general aviation;;instructional;;1;1;;;vmc;takeoff;preliminary;09/11/2018;;2018;09;03;1
20180902x31909;accident;wpr18fa247;09/02/2018;new washoe city, nv;united states;39.304444;-119.860833;trk;truckee-tahoe;fatal(2);destroyed;glider;n22xc;schempp hirth;duo discus t;no;;;part 91: general aviation;;personal;;2;;;;vmc;;preliminary;09/20/2018;;2018;09;02;7
20180901x04008;accident;era18fa240;09/01/2018;covington, tn;united states;35.586389;-89.578334;m04;covington muni;fatal(1);destroyed;airplane;n815ey;lance m hooley;jetez;yes;1;turbo jet;part 91: general aviation;;personal;;1;;;;vmc;maneuvering;preliminary;09/07/2018;;2018;09;01;6
20180904x04313;accident;cen18fa368;08/31/2018;st ignace, mi;united states;45.902500;-84.706944;83d;mackinac county airport;fatal(1);destroyed;airplane;n500mj;piper;pa32rt;no;1;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;takeoff;preliminary;09/06/2018;;2018;08;31;5
20180831x10324;accident;cen18fa359;08/31/2018;kaplan, la;united states;30.038889;-92.370834;;n/a;fatal(2);destroyed;airplane;n7430j;piper;pa28r;no;1;reciprocating;part 91: general aviation;;personal;;2;;;;vmc;;preliminary;09/09/2018;;2018;08;31;5
20180830x22058;accident;cen18fa358;08/30/2018;fort walton beach, fl;united states;30.494722;-86.574445;kdts;destin executive airport;fatal(4);destroyed;airplane;n1876l;beech;60;no;;reciprocating;part 91: general aviation;;personal;;4;;;;;approach;preliminary;09/06/2018;;2018;08;30;4
20180830x12655;accident;wpr18fa245;08/29/2018;prescott, az;united states;34.670000;-112.405833;prc;ernest a love field;fatal(1);substantial;airplane;n6500w;cessna;p210;no;1;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;approach;preliminary;09/20/2018;;2018;08;29;3
20180831x03709;accident;era18fa238;08/29/2018;morrisville, vt;united states;44.592777;-72.745833;;n/a;fatal(3);substantial;glider;n17970;schweizer;sgs 2 32;no;0;;part 91: general aviation;;aerial observation;;3;;;;vmc;maneuvering;preliminary;09/06/2018;;2018;08;29;3
20180829x54116;accident;wpr18fa244;08/28/2018;redding, ca;united states;40.578056;-122.409722;o85;benton field airport;fatal(1);substantial;airplane;n7990f;cessna;150;no;1;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;takeoff;preliminary;09/11/2018;;2018;08;28;2
20180827x54207;accident;era18fa235;08/27/2018;pensacola, fl;united states;30.363056;-87.058611;none;water off sandbar;fatal(1);substantial;weight-shift;n186at;airtime;cygnet;no;1;reciprocating;part 91: general aviation;;instructional;;1;;;;vmc;takeoff;preliminary;09/13/2018;;2018;08;27;1
20180825x72100;accident;era18fa232;08/25/2018;island pond, vt;united states;44.790000;-71.826389;5b1;john h boylan state;fatal(1);substantial;airplane;n6936b;piper;pa22;no;1;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;approach;preliminary;09/06/2018;;2018;08;25;6
20180825x51934;accident;era18fa231;08/25/2018;swainsboro, ga;united states;32.609167;-82.370000;sbo;east georgia regional;fatal(4);substantial;airplane;n4785d;cessna;182;no;1;reciprocating;part 91: general aviation;;skydiving;;4;1;;;vmc;takeoff;preliminary;10/23/2018;;2018;08;25;6
20180824x91943;accident;era18fa230;08/24/2018;hanson, ma;united states;42.022500;-70.835277;28m;cranland;fatal(1);substantial;airplane;n65hm;aeronca;7ac;no;1;reciprocating;part 91: general aviation;;personal;;1;1;;;vmc;takeoff;preliminary;08/31/2018;;2018;08;24;5
20180823x23026;accident;wpr18fa237;08/22/2018;descanso, ca;united states;32.957778;-116.697777;see;gillespie field;fatal(2);substantial;airplane;n1682g;champion;7kcab;no;;;part 91: general aviation;;instructional;;2;;;;vmc;;preliminary;09/19/2018;;2018;08;22;3
20180821x62945;accident;wpr18fa232;08/21/2018;granger, tx;united states;30.690277;-97.400556;gtu;georgetown muni;fatal(2);destroyed;helicopter;n530fu;hughes;369;no;;turbo shaft;part 91: general aviation;;instructional;;2;;;;vmc;maneuvering;preliminary;09/20/2018;;2018;08;21;2
20180820x31422;accident;wpr18fa229;08/20/2018;phoenix, az;united states;33.683611;-112.065556;dvt;deer valley airport;fatal(2);substantial;airplane;n787wm;james e causey;acroduster ii;yes;1;reciprocating;part 91: general aviation;;personal;;2;;;;vmc;approach;preliminary;08/30/2018;;2018;08;20;1
20180819x22149;accident;wpr18fa228;08/18/2018;camp verde, az;united states;34.601111;-111.828334;19az;montezuma;fatal(2);substantial;airplane;n88hk;pietenpol;aircamper;yes;;;part 91: general aviation;;personal;;2;;;;vmc;unknown;preliminary;09/11/2018;;2018;08;18;6
20180818x33405;accident;era18fa221;08/18/2018;westminster, md;united states;39.614722;-77.047777;07md;baugher's orchard airport;fatal(2);substantial;airplane;n105se;quicksilver;mxl ii sport;yes;1;reciprocating;part 91: general aviation;;personal;;2;;;;vmc;approach;preliminary;09/07/2018;;2018;08;18;6
20180818x94918;accident;cen18fa339;08/18/2018;bronson, mi;united states;41.843055;-85.119167;;n/a;fatal(1);destroyed;airplane;n502rl;air tractor;at502;no;1;turbo prop;part 137: agricultural;;aerial application;;1;;;;vmc;maneuvering;preliminary;09/09/2018;;2018;08;18;6
20180816x32919;accident;cen18fa336;08/16/2018;rhome, tx;united states;33.148055;-97.490000;t76;rhome meadows;fatal(1);substantial;airplane;n2893q;cessna;172;no;1;reciprocating;part 91: general aviation;;personal;;1;3;;;vmc;takeoff;preliminary;08/23/2018;;2018;08;16;4
20180813x02639;accident;cen18fa326;08/13/2018;payson city, ut;united states;;;;;fatal(1);substantial;airplane;n526cp;cessna;525;no;;;unknown;;;;1;;;;;other;preliminary;09/05/2018;;2018;08;13;1
20180812x84602;accident;wpr18fa219;08/12/2018;sylmar, ca;united states;34.295555;-118.469167;;;fatal(1);substantial;airplane;n136rm;beech;a36tc;no;1;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;approach;preliminary;08/21/2018;;2018;08;12;7
20180811x32511;accident;wpr18la217;08/11/2018;st. george, ut;united states;37.035277;-113.506111;sgu;st. george regional airport;fatal(1);substantial;airplane;n218b;smith;hornet;yes;;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;takeoff;preliminary;08/21/2018;;2018;08;11;6
20180811x51444;accident;wpr18fa218;08/11/2018;baker city, or;united states;44.813333;-117.793889;bke;baker city muni;fatal(2);substantial;airplane;n231ec;mooney;m20k;no;1;reciprocating;part 91: general aviation;;personal;;2;;;;vmc;approach;preliminary;08/30/2018;;2018;08;11;6
20180812x92421;accident;wpr18fa220;08/10/2018;steilacoom, wa;united states;47.148055;-122.637500;;n/a;fatal(1);destroyed;airplane;n449qx;de havilland;dhc8;no;2;turbo prop;unknown;;;;1;;;;vmc;other;probable cause;11/09/2018;;2018;08;10;5
20180805x00700;accident;wpr18fa211;08/05/2018;santa ana, ca;united states;33.696111;-117.884444;sna;john wayne airport-orange coun;fatal(5);substantial;airplane;n727rp;cessna;414;no;2;reciprocating;part 91: general aviation;;business;;5;;;;vmc;approach;preliminary;08/21/2018;;2018;08;05;7
20180804x21915;accident;era18fa208;08/04/2018;foley, al;united states;30.373889;-87.726389;pvt;irwin farms;fatal(2);destroyed;airplane;n424a;champion;8gcbc;no;1;reciprocating;part 91: general aviation;;banner tow;;2;;;;vmc;takeoff;preliminary;08/22/2018;;2018;08;04;6
20180804x25938;accident;cen18fa310;08/04/2018;ponca city, ok;united states;36.763611;-97.150278;pnc;ponca city rgnl;fatal(5);destroyed;airplane;n13ep;extra;ea 400;no;1;reciprocating;part 91: general aviation;;personal;;5;;;;vmc;unknown;preliminary;08/09/2018;;2018;08;04;6
20180805x60932;accident;anc18fa063;08/04/2018;talkeetna, ak;united states;;;;;fatal(5);substantial;airplane;n323kt;de havilland;dhc-2;no;;;part 135: air taxi & commuter;nsch;;k2 aviation;5;;;;vmc;cruise;preliminary;08/15/2018;;2018;08;04;6
20180803x63845;accident;cen18la309;08/03/2018;hartsel, co;united states;39.005833;-105.576945;;n/a;fatal(1);;balloon;n2025j;cameron;a 250;no;;;part 91: general aviation;;personal;;1;1;;9;vmc;landing;preliminary;08/09/2018;;2018;08;03;5
20180802x34004;accident;wpr18fa210;08/02/2018;lopez island, wa;united states;48.491389;-122.942222;s31;lopez island;fatal(2);substantial;airplane;n56039;mooney;m20j;no;1;reciprocating;part 91: general aviation;;personal;;2;;;;vmc;approach;preliminary;08/14/2018;;2018;08;02;4
20180731x41318;accident;era18fa206;07/30/2018;greenville, me;united states;45.000000;-69.000000;3b1;greenville muni;fatal(3);destroyed;airplane;c-grrs;piper;pa60;no;2;reciprocating;non-u.s., non-commercial;;personal;;3;;;;vmc;cruise;preliminary;08/13/2018;;2018;07;30;1
20180729x10031;accident;cen18fa297;07/28/2018;alexandria, mn;united states;45.882500;-95.449722;;n/a;fatal(1);substantial;airplane;n85506;aeronca;7ac;no;1;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;maneuvering;preliminary;08/16/2018;;2018;07;28;6
20180726x90912;accident;era18la199;07/26/2018;cleveland, tn;united states;35.211944;-84.798055;rzr;cleveland regional jetport;fatal(1);;airplane;n1311s;cessna;182;no;1;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;standing;preliminary;08/09/2018;;2018;07;26;4
20180726x13759;accident;era18fa200;07/26/2018;palatka, fl;united states;29.656389;-81.688611;28j;palatka muni - lt kay larkin f;fatal(2);destroyed;airplane;n6427p;piper;pa24;no;1;reciprocating;part 91: general aviation;;personal;;2;;;;vmc;takeoff;preliminary;08/07/2018;;2018;07;26;4
20180724x80900;accident;era18fa197;07/24/2018;lincolnton, nc;united states;35.484722;-81.165833;ipj;lincolnton-lincoln county rgnl;fatal(2);substantial;airplane;n38523;piper;pa32r;no;1;reciprocating;part 91: general aviation;;personal;;2;;;;imc;takeoff;preliminary;08/13/2018;;2018;07;24;2
20180724x25843;accident;anc18la057;07/23/2018;bad axe, mi;united states;43.780556;-83.000556;;;fatal(1);substantial;weight-shift;n43865;aeros;venture;no;;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;descent;preliminary;07/30/2018;;2018;07;23;1
20180720x93110;accident;wpr18fa200;07/20/2018;sheboygan, wi;united states;43.760833;-87.835000;sbm;sheboygan county memorial;fatal(1);destroyed;airplane;n747j;de havilland;dh112 venom;no;1;turbo jet;part 91: general aviation;;personal;;1;2;;;vmc;takeoff;preliminary;07/26/2018;;2018;07;20;5
20180720x32116;accident;cen18fa282;07/19/2018;patriot, in;united states;39.794722;-84.820278;;n/a;fatal(1);destroyed;airplane;n228lc;fisher;celebrity;yes;1;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;;preliminary;08/15/2018;;2018;07;19;4
20180719x32511;accident;anc18fa055;07/18/2018;willow, ak;united states;61.729445;-150.048055;;n/a;fatal(1);destroyed;airplane;n9878r;de havilland;dhc-2 mk l (l20a);no;;reciprocating;part 135: air taxi & commuter;nsch;;alaska skyways, inc. (dba: regal air);1;2;;;vmc;takeoff;preliminary;07/30/2018;;2018;07;18;3
20180717x22901;accident;wpr18fa198;07/17/2018;truckee, ca;united states;39.301944;-120.125278;ktrk;truckee-tahoe airport;fatal(2);substantial;airplane;n5329k;ryan;navion;no;1;reciprocating;part 91: general aviation;;personal;;2;1;;;vmc;takeoff;preliminary;07/26/2018;;2018;07;17;2
20180717x43051;accident;era18fa194b;07/17/2018;miami, fl;united states;25.757778;-80.556944;;n/a;fatal(4);destroyed;airplane;n6428d;cessna;172;no;1;reciprocating;part 91: general aviation;;instructional;;4;;;;vmc;;preliminary;07/24/2018;;2018;07;17;2
20180717x43051;accident;era18fa194a;07/17/2018;miami, fl;united states;25.757778;-80.556944;;n/a;fatal(4);destroyed;airplane;n16281;piper;pa34;no;2;reciprocating;part 91: general aviation;;instructional;;4;;;;vmc;;preliminary;07/24/2018;;2018;07;17;2
20180717x95107;accident;cen18fa277;07/17/2018;fort rice, nd;united states;46.528334;-100.567223;;n/a;fatal(1);substantial;airplane;n24515;cessna;152;no;1;reciprocating;part 91: general aviation;;aerial observation;;1;;;;vmc;maneuvering;preliminary;07/26/2018;;2018;07;17;2
20180715x13651;accident;cen18fa267;07/15/2018;la porte, tx;united states;29.674445;-95.056389;t41;la porte municipal airport;fatal(2);substantial;airplane;n3135j;kolb;twinstar;yes;;reciprocating;part 91: general aviation;;personal;;2;;;;vmc;approach;preliminary;07/19/2018;;2018;07;15;7
20180713x54012;accident;wpr18fa195;07/13/2018;deer park, wa;united states;47.941111;-117.626389;;n/a;fatal(3);substantial;airplane;n24442;cessna;172;no;1;reciprocating;part 91: general aviation;;instructional;;3;;;;vmc;maneuvering;preliminary;07/30/2018;;2018;07;13;5
20180712x20155;accident;era18fa189;07/12/2018;plainville, ct;united states;41.683889;-72.870000;4b8;robertson airport;fatal(1);substantial;airplane;n17dr;rutan;defiant;yes;2;reciprocating;part 91: general aviation;;personal;;1;;;;vmc;go-around;preliminary;07/20/2018;;2018;07;12;4
20180712x55625;accident;cen18fa265;07/12/2018;rhome, tx;united states;;;7ts0;fairview airport;fatal(1);destroyed;airplane;n14842;rose;parrakeet a-1;no;1;;part 91: general aviation;;personal;;1;;;;vmc;unknown;preliminary;07/19/2018;;2018;07;12;4
20180711x93304;accident;cen18fa263;07/11/2018;wheatley, ar;united states;34.946944;-91.114167;;n/a;fatal(1);destroyed;airplane;n8508p;air tractor;at-602;no;1;turbo prop;part 137: agricultural;;aerial application;;1;;;;vmc;maneuvering;preliminary;07/19/2018;;2018;07;11;3
20180710x25659;accident;cen18fa262;07/10/2018;moriarty, nm;united states;34.978056;-106.000000;0e0;moriarty municipal airport;fatal(1);substantial;glider;n753r;schempp-hirth flugzeugbau gmbh;ventus 3f;no;;;part 91: general aviation;;personal;;1;;;;;maneuvering;preliminary;07/19/2018;;2018;07;10;2
